,ticker,date,poswords,negwords,daily_filing_count
1139,INCY,2006-01-11,266.0,1116.0,1
1140,INCY,2006-02-14,143.0,189.0,1
1141,INCY,2006-02-16,1262.0,2840.0,1
1142,INCY,2006-03-03,7457.0,29120.0,1
1143,INCY,2006-03-16,81.0,535.0,1
1144,INCY,2006-04-03,92.0,501.0,1
1145,INCY,2006-04-27,45.0,66.0,1
1146,INCY,2006-05-04,6466.0,13496.0,2
1147,INCY,2006-05-25,110.0,428.0,1
1148,INCY,2006-07-27,652.0,4125.0,1
1149,INCY,2006-08-01,6032.0,24536.0,1
1150,INCY,2006-09-19,981.0,1881.0,1
1151,INCY,2006-09-21,175.0,712.0,1
1152,INCY,2006-09-28,10980.0,18723.0,1
1153,INCY,2006-11-02,5179.0,24083.0,2
1154,INCY,2007-01-23,320.0,319.0,1
1155,INCY,2007-02-13,45.0,66.0,1
1156,INCY,2007-02-14,155.0,184.0,1
1157,INCY,2007-02-15,806.0,4789.0,1
1158,INCY,2007-02-28,6465.0,29273.0,1
1159,INCY,2007-03-19,173.0,629.0,1
1160,INCY,2007-05-03,4081.0,17444.0,2
1161,INCY,2007-05-25,91.0,403.0,1
1162,INCY,2007-07-26,684.0,3620.0,1
1163,INCY,2007-07-31,5374.0,21840.0,1
1164,INCY,2007-10-10,194.0,716.0,1
1165,INCY,2007-11-01,6420.0,13232.0,2
1166,INCY,2007-12-21,134.0,798.0,1
1167,INCY,2008-01-14,44.0,66.0,1
1168,INCY,2008-02-13,43.0,70.0,1
1169,INCY,2008-02-14,1259.0,3554.0,1
1170,INCY,2008-03-06,9095.0,10893.0,1
1171,INCY,2008-03-20,1184.0,7081.0,1
1172,INCY,2008-04-30,5856.0,12230.0,2
1173,INCY,2008-05-28,159.0,623.0,1
1174,INCY,2008-07-28,890.0,918.0,1
1175,INCY,2008-07-29,8316.0,16523.0,2
1176,INCY,2008-08-01,2619.0,4188.0,1
1177,INCY,2008-08-06,85.0,503.0,1
1178,INCY,2008-08-07,265.0,327.0,1
1179,INCY,2008-09-18,2125.0,3679.0,1
1180,INCY,2008-11-06,7329.0,14516.0,2
1181,INCY,2009-01-05,108.0,446.0,1
1182,INCY,2009-02-05,429.0,439.0,1
1183,INCY,2009-02-06,75.0,390.0,1
1184,INCY,2009-02-10,43.0,69.0,1
1185,INCY,2009-02-18,984.0,2676.0,1
1186,INCY,2009-03-03,12216.0,13009.0,1
1187,INCY,2009-03-12,129.0,629.0,1
1188,INCY,2009-05-07,6208.0,13304.0,2
1189,INCY,2009-05-21,137.0,492.0,1
1190,INCY,2009-05-28,244.0,771.0,1
1191,INCY,2009-07-21,386.0,857.0,1
1192,INCY,2009-07-30,8963.0,17066.0,2
1193,INCY,2009-09-18,692.0,2185.0,1
1194,INCY,2009-09-22,155.0,631.0,1
1195,INCY,2009-09-25,2695.0,4180.0,1
1196,INCY,2009-09-30,10532.0,18993.0,1
1197,INCY,2009-11-05,8525.0,16438.0,2
1198,INCY,2009-11-25,268.0,1010.0,2
1199,INCY,2009-12-21,360.0,1178.0,1
1200,INCY,2010-01-29,245.0,358.0,1
1201,INCY,2010-02-16,166.0,169.0,1
1202,INCY,2010-02-18,1446.0,3852.0,1
1203,INCY,2010-02-23,98.0,439.0,1
1204,INCY,2010-03-05,12312.0,12892.0,1
1205,INCY,2010-03-24,138.0,517.0,1
1206,INCY,2010-05-06,7192.0,13900.0,2
1207,INCY,2010-05-20,4040.0,11606.0,1
1208,INCY,2010-05-25,84.0,416.0,1
1209,INCY,2010-08-05,8933.0,17186.0,2
1210,INCY,2010-09-14,437.0,902.0,1
1211,INCY,2010-11-02,139.0,543.0,1
1212,INCY,2010-11-09,8163.0,15450.0,2
1213,INCY,2010-12-21,443.0,1134.0,1
1214,INCY,2011-01-13,98.0,428.0,1
1215,INCY,2011-02-09,75.0,395.0,1
1216,INCY,2011-02-10,1182.0,2895.0,2
1217,INCY,2011-02-11,113.0,153.0,1
1218,INCY,2011-02-23,12550.0,13082.0,1
1219,INCY,2011-03-11,129.0,491.0,1
1220,INCY,2011-03-16,301.0,825.0,1
1221,INCY,2011-05-03,9747.0,18715.0,2
1222,INCY,2011-05-25,4205.0,10423.0,1
1223,INCY,2011-06-07,186.0,699.0,1
1224,INCY,2011-07-28,9420.0,17725.0,2
1225,INCY,2011-08-03,171.0,656.0,1
1226,INCY,2011-10-27,9571.0,18192.0,2
1227,INCY,2011-11-16,67.0,410.0,1
1228,INCY,2011-12-20,85.0,435.0,1
1229,INCY,2012-02-09,221.0,286.0,1
1230,INCY,2012-02-15,1352.0,2963.0,1
1231,INCY,2012-02-22,13759.0,14200.0,1
1232,INCY,2012-03-09,136.0,501.0,1
1233,INCY,2012-04-18,87.0,447.0,1
1234,INCY,2012-04-20,279.0,736.0,1
1235,INCY,2012-04-26,10373.0,19324.0,2
1236,INCY,2012-06-04,2538.0,6817.0,1
1237,INCY,2012-08-02,1446.0,3246.0,1
1238,INCY,2012-08-03,9757.0,18103.0,1
1239,INCY,2012-08-29,83.0,428.0,1
1240,INCY,2012-11-01,9842.0,18372.0,2
1241,INCY,2012-11-15,73.0,384.0,1
1242,INCY,2013-02-14,1399.0,3167.0,2
1243,INCY,2013-02-21,13507.0,13848.0,1
1244,INCY,2013-03-18,97.0,403.0,1
1245,INCY,2013-03-22,128.0,483.0,1
1246,INCY,2013-04-18,1767.0,3352.0,1
1247,INCY,2013-05-02,10128.0,18827.0,2
1248,INCY,2013-05-28,94.0,424.0,1
1249,INCY,2013-06-05,2914.0,9102.0,1
1250,INCY,2013-08-01,9987.0,17685.0,2
1251,INCY,2013-09-17,97.0,434.0,1
1252,INCY,2013-10-31,9956.0,18050.0,2
1253,INCY,2013-11-06,174.0,650.0,1
1254,INCY,2013-11-08,206.0,690.0,1
1255,INCY,2013-11-14,9851.0,18431.0,1
1256,INCY,2014-01-13,2560.0,5484.0,1
1257,INCY,2014-01-23,238.0,716.0,1
1258,INCY,2014-02-11,225.0,328.0,1
1259,INCY,2014-02-12,1723.0,3723.0,1
1260,INCY,2014-02-21,12420.0,12643.0,1
1261,INCY,2014-03-10,134.0,497.0,1
1262,INCY,2014-05-01,10135.0,18633.0,2
1263,INCY,2014-05-29,2913.0,8016.0,1
1264,INCY,2014-07-31,9866.0,17664.0,2
1265,INCY,2014-10-02,189.0,641.0,1
1266,INCY,2014-10-17,271.0,865.0,1
1267,INCY,2014-10-30,9295.0,16989.0,2
1268,INCY,2015-01-09,241.0,781.0,2
1269,INCY,2015-01-26,128.0,465.0,1
1270,INCY,2015-02-06,224.0,333.0,2
1271,INCY,2015-02-10,121.0,1101.0,1
1272,INCY,2015-02-12,1365.0,3128.0,1
1273,INCY,2015-02-17,12316.0,14432.0,1
1274,INCY,2015-02-20,103.0,402.0,2
1275,INCY,2015-04-13,94.0,376.0,1
1276,INCY,2015-04-17,198.0,795.0,1
1277,INCY,2015-04-30,10033.0,18592.0,2
1278,INCY,2015-05-04,78.0,406.0,1
1279,INCY,2015-05-22,262.0,918.0,1
1280,INCY,2015-06-19,63.0,361.0,1
1281,INCY,2015-08-04,8981.0,16954.0,2
1282,INCY,2015-08-25,4785.0,10282.0,1
1283,INCY,2015-09-02,253.0,944.0,1
1284,INCY,2015-11-03,17529.0,22806.0,2
1285,INCY,2016-01-19,73.0,413.0,1
1286,INCY,2016-01-26,129.0,438.0,1
1287,INCY,2016-02-11,1681.0,3926.0,1
1288,INCY,2016-02-12,18643.0,22595.0,1
1289,INCY,2016-02-29,64.0,361.0,1
1290,INCY,2016-04-06,119.0,442.0,1
1291,INCY,2016-04-18,66.0,358.0,1
1292,INCY,2016-05-09,17202.0,22497.0,2
1293,INCY,2016-05-27,3594.0,9229.0,1
1294,INCY,2016-06-01,149.0,556.0,1
1295,INCY,2016-07-19,329.0,959.0,1
1296,INCY,2016-08-09,17471.0,22102.0,2
1297,INCY,2016-11-01,16364.0,21915.0,2
1298,INCY,2016-12-16,89.0,427.0,1
1299,INCY,2016-12-21,807.0,1547.0,1
1300,INCY,2017-01-23,113.0,423.0,2
1301,INCY,2017-01-31,266.0,1093.0,1
1302,INCY,2017-02-14,18809.0,22461.0,3
1303,INCY,2017-02-21,525.0,1675.0,1
1304,INCY,2017-04-17,86.0,423.0,1
1305,INCY,2017-05-04,17213.0,23314.0,2
1306,INCY,2017-05-30,246.0,830.0,1
1307,INCY,2017-08-01,17251.0,23174.0,2
1308,INCY,2017-09-12,2426.0,3628.0,1
1309,INCY,2017-10-27,386.0,1088.0,1
1310,INCY,2017-10-30,100.0,479.0,1
1311,INCY,2017-10-31,16742.0,22550.0,2
1312,INCY,2017-11-17,1663.0,3103.0,1
1313,INCY,2018-02-14,117.0,148.0,1
1314,INCY,2018-02-15,18403.0,22390.0,2
1315,INCY,2018-04-06,83.0,389.0,1
1316,INCY,2018-05-01,16474.0,22556.0,2
1317,INCY,2018-05-02,2555.0,6775.0,1
1318,INCY,2018-07-31,16394.0,22249.0,2
1319,INCY,2018-09-06,78.0,406.0,1
1320,INCY,2018-10-30,16450.0,22186.0,2
1321,INCY,2018-11-27,72.0,391.0,1
1322,INCY,2019-01-03,206.0,653.0,1
1323,INCY,2019-01-31,511.0,1699.0,1
1324,INCY,2019-02-14,18806.0,22526.0,2
1325,INCY,2019-04-30,16377.0,21981.0,3
1326,INCY,2019-07-30,10746.0,28045.0,2
1327,INCY,2019-10-29,9877.0,27964.0,2
1328,INCY,2019-12-19,1221.0,3092.0,1
1329,INCY,2020-01-16,1837.0,4161.0,1
1330,INCY,2020-02-13,15174.0,29316.0,2
1331,INCY,2020-03-26,1251.0,3099.0,1
1332,INCY,2020-04-20,1239.0,3061.0,1
1333,INCY,2020-05-05,10972.0,27682.0,2
1334,INCY,2020-05-14,1233.0,3040.0,1
1335,REGN,0,5499.0,6887.0,34
1336,REGN,2002-08-13,8445.0,9773.0,1
1337,REGN,2002-11-12,2525.0,3454.0,1
1338,REGN,2003-03-31,10155.0,12115.0,1
1339,REGN,2003-04-08,130.0,152.0,1
1340,REGN,2003-05-15,14559.0,15427.0,1
1341,REGN,2003-08-14,3099.0,4217.0,1
1342,REGN,2003-09-12,458.0,1762.0,1
1343,REGN,2003-11-12,13797.0,15597.0,1
1344,REGN,2004-03-12,9071.0,11659.0,1
1345,REGN,2004-05-06,4414.0,5421.0,1
1346,REGN,2004-08-05,5348.0,6283.0,1
1347,REGN,2004-11-08,5376.0,6139.0,1
1348,REGN,2005-02-14,138.0,180.0,2
1349,REGN,2005-03-11,14361.0,20641.0,1
1350,REGN,2005-04-01,167.0,147.0,1
1351,REGN,2005-04-28,497.0,788.0,1
1352,REGN,2005-05-09,5771.0,7415.0,1
1353,REGN,2005-05-17,270.0,451.0,1
1354,REGN,2005-07-01,157.0,191.0,1
1355,REGN,2005-08-04,825.0,1576.0,1
1356,REGN,2005-08-08,7296.0,9821.0,1
1357,REGN,2005-09-26,338.0,620.0,1
1358,REGN,2005-11-03,1162.0,1836.0,1
1359,REGN,2005-11-04,6771.0,9300.0,1
1360,REGN,2005-12-16,1039.0,1292.0,1
1361,REGN,2005-12-22,160.0,236.0,1
1362,REGN,2005-12-23,200.0,266.0,1
1363,REGN,2006-01-25,2114.0,3348.0,1
1364,REGN,2006-01-26,270.0,291.0,1
1365,REGN,2006-01-31,117.0,212.0,1
1366,REGN,2006-02-03,290.0,498.0,1
1367,REGN,2006-02-09,569.0,632.0,1
1368,REGN,2006-02-24,122.0,212.0,2
1369,REGN,2006-02-28,12649.0,16782.0,1
1370,REGN,2006-04-19,271.0,506.0,1
1371,REGN,2006-05-02,378.0,588.0,1
1372,REGN,2006-05-04,736.0,1233.0,1
1373,REGN,2006-05-08,5233.0,7480.0,1
1374,REGN,2006-06-01,237.0,483.0,1
1375,REGN,2006-06-09,541.0,1269.0,1
1376,REGN,2006-08-03,919.0,1478.0,1
1377,REGN,2006-08-08,6145.0,8701.0,1
1378,REGN,2006-09-08,339.0,610.0,1
1379,REGN,2006-10-18,432.0,684.0,1
1380,REGN,2006-10-31,380.0,652.0,1
1381,REGN,2006-11-06,16052.0,21127.0,1
1382,REGN,2006-11-07,947.0,1604.0,1
1383,REGN,2006-11-15,1820.0,2474.0,1
1384,REGN,2006-11-20,191.0,356.0,1
1385,REGN,2006-12-22,12328.0,18566.0,1
1386,REGN,2007-01-23,316.0,336.0,1
1387,REGN,2007-02-06,351.0,521.0,1
1388,REGN,2007-02-14,151.0,183.0,1
1389,REGN,2007-03-02,1004.0,1693.0,1
1390,REGN,2007-03-12,13025.0,17405.0,1
1391,REGN,2007-04-03,313.0,536.0,1
1392,REGN,2007-05-03,847.0,1604.0,1
1393,REGN,2007-05-04,8596.0,11289.0,1
1394,REGN,2007-06-08,539.0,1364.0,1
1395,REGN,2007-08-01,875.0,1394.0,1
1396,REGN,2007-08-03,6706.0,9259.0,1
1397,REGN,2007-08-13,433.0,760.0,1
1398,REGN,2007-10-01,472.0,693.0,1
1399,REGN,2007-10-29,108.0,193.0,1
1400,REGN,2007-11-02,229.0,437.0,1
1401,REGN,2007-11-06,967.0,1445.0,1
1402,REGN,2007-11-07,6970.0,9672.0,1
1403,REGN,2007-11-13,1246.0,1848.0,1
1404,REGN,2007-11-29,572.0,882.0,1
1405,REGN,2007-12-21,228.0,429.0,2
1406,REGN,2008-02-05,92.0,141.0,1
1407,REGN,2008-02-06,447.0,473.0,1
1408,REGN,2008-02-27,13830.0,18299.0,1
1409,REGN,2008-02-28,1070.0,1693.0,1
1410,REGN,2008-02-29,370.0,637.0,1
1411,REGN,2008-04-08,120.0,259.0,1
1412,REGN,2008-05-02,6058.0,8479.0,2
1413,REGN,2008-05-21,441.0,734.0,1
1414,REGN,2008-06-04,100.0,195.0,1
1415,REGN,2008-06-09,388.0,1217.0,1
1416,REGN,2008-06-17,2456.0,2075.0,1
1417,REGN,2008-07-03,136.0,228.0,1
1418,REGN,2008-07-31,853.0,1522.0,1
1419,REGN,2008-08-01,10123.0,12792.0,1
1420,REGN,2008-09-04,867.0,1941.0,1
1421,REGN,2008-11-04,1037.0,1755.0,1
1422,REGN,2008-11-05,8413.0,11646.0,1
1423,REGN,2008-11-20,167.0,237.0,1
1424,REGN,2009-01-09,604.0,1504.0,1
1425,REGN,2009-02-05,424.0,455.0,1
1426,REGN,2009-02-26,13785.0,13208.0,2
1427,REGN,2009-04-30,9964.0,10444.0,1
1428,REGN,2009-05-01,809.0,997.0,1
1429,REGN,2009-06-11,271.0,301.0,2
1430,REGN,2009-08-04,13323.0,13451.0,2
1431,REGN,2009-09-14,579.0,748.0,1
1432,REGN,2009-11-03,8954.0,9743.0,1
1433,REGN,2009-11-04,1072.0,1282.0,1
1434,REGN,2009-11-12,458.0,563.0,1
1435,REGN,2009-12-08,1249.0,1069.0,1
1436,REGN,2010-01-29,241.0,364.0,1
1437,REGN,2010-02-11,140.0,187.0,1
1438,REGN,2010-02-16,849.0,904.0,2
1439,REGN,2010-02-18,12188.0,13041.0,1
1440,REGN,2010-02-19,1184.0,1684.0,1
1441,REGN,2010-04-29,7630.0,9562.0,2
1442,REGN,2010-05-13,325.0,610.0,1
1443,REGN,2010-06-10,551.0,1645.0,1
1444,REGN,2010-06-14,117.0,241.0,1
1445,REGN,2010-07-28,9994.0,11950.0,1
1446,REGN,2010-07-29,1547.0,2111.0,1
1447,REGN,2010-10-13,2149.0,2397.0,1
1448,REGN,2010-10-28,10606.0,14700.0,2
1449,REGN,2010-11-15,275.0,496.0,1
1450,REGN,2010-11-22,729.0,958.0,1
1451,REGN,2010-12-20,725.0,908.0,1
1452,REGN,2010-12-27,135.0,809.0,1
1453,REGN,2011-02-17,11588.0,13736.0,2
1454,REGN,2011-02-28,853.0,1085.0,1
1455,REGN,2011-03-10,389.0,631.0,1
1456,REGN,2011-04-18,288.0,446.0,1
1457,REGN,2011-04-26,371.0,595.0,1
1458,REGN,2011-04-27,470.0,645.0,1
1459,REGN,2011-05-03,10521.0,13237.0,2
1460,REGN,2011-06-14,192.0,325.0,1
1461,REGN,2011-06-20,318.0,477.0,1
1462,REGN,2011-06-27,144.0,1001.0,1
1463,REGN,2011-07-08,100.0,144.0,1
1464,REGN,2011-07-28,9991.0,12103.0,2
1465,REGN,2011-08-17,265.0,431.0,1
1466,REGN,2011-08-22,150.0,772.0,1
1467,REGN,2011-09-26,132.0,1045.0,1
1468,REGN,2011-10-17,384.0,827.0,1
1469,REGN,2011-10-18,469.0,965.0,1
1470,REGN,2011-10-24,13749.0,25254.0,1
1471,REGN,2011-10-27,10183.0,12159.0,2
1472,REGN,2011-11-03,81.0,199.0,1
1473,REGN,2011-11-14,132.0,1048.0,1
1474,REGN,2011-11-18,762.0,895.0,1
1475,REGN,2011-11-22,256.0,463.0,1
1476,REGN,2011-12-05,505.0,712.0,1
1477,REGN,2011-12-21,66.0,165.0,1
1478,REGN,2012-01-03,241.0,415.0,1
1479,REGN,2012-01-09,157.0,1038.0,1
1480,REGN,2012-02-07,450.0,416.0,1
1481,REGN,2012-02-13,1246.0,1795.0,1
1482,REGN,2012-02-21,14364.0,15557.0,1
1483,REGN,2012-04-26,11878.0,17581.0,2
1484,REGN,2012-05-08,505.0,1025.0,1
1485,REGN,2012-06-14,117.0,453.0,1
1486,REGN,2012-07-25,14113.0,13851.0,2
1487,REGN,2012-10-24,13778.0,20093.0,2
1488,REGN,2013-01-08,1262.0,1029.0,1
1489,REGN,2013-02-14,1044.0,2266.0,1
1490,REGN,2013-02-15,16810.0,21272.0,1
1491,REGN,2013-04-02,70.0,354.0,1
1492,REGN,2013-04-09,93.0,378.0,1
1493,REGN,2013-05-03,13923.0,20810.0,2
1494,REGN,2013-05-06,278.0,748.0,1
1495,REGN,2013-05-20,170.0,576.0,1
1496,REGN,2013-06-19,114.0,453.0,1
1497,REGN,2013-08-06,13795.0,20656.0,2
1498,REGN,2013-09-12,394.0,1145.0,1
1499,REGN,2013-10-02,1495.0,1077.0,1
1500,REGN,2013-11-05,13953.0,20601.0,2
1501,REGN,2014-01-13,3301.0,5561.0,1
1502,REGN,2014-01-14,2435.0,1730.0,1
1503,REGN,2014-01-16,217.0,523.0,1
1504,REGN,2014-02-05,90.0,391.0,1
1505,REGN,2014-02-11,4599.0,7362.0,1
1506,REGN,2014-02-13,16737.0,21565.0,1
1507,REGN,2014-03-04,1750.0,1089.0,1
1508,REGN,2014-04-09,116.0,436.0,1
1509,REGN,2014-05-08,13988.0,19580.0,2
1510,REGN,2014-05-19,137.0,418.0,1
1511,REGN,2014-06-18,2053.0,3784.0,1
1512,REGN,2014-08-05,13585.0,19183.0,2
1513,REGN,2014-08-07,382.0,1017.0,1
1514,REGN,2014-11-04,13208.0,19448.0,2
1515,REGN,2014-11-21,110.0,410.0,1
1516,REGN,2014-11-26,169.0,476.0,1
1517,REGN,2014-12-22,82.0,354.0,1
1518,REGN,2015-01-13,793.0,3606.0,1
1519,REGN,2015-02-10,4668.0,7554.0,1
1520,REGN,2015-02-12,16823.0,21605.0,3
1521,REGN,2015-02-27,121.0,454.0,1
1522,REGN,2015-03-05,175.0,473.0,1
1523,REGN,2015-03-16,1604.0,4841.0,1
1524,REGN,2015-03-23,10545.0,18800.0,1
1525,REGN,2015-05-07,13980.0,19421.0,2
1526,REGN,2015-06-17,811.0,1679.0,1
1527,REGN,2015-07-31,274.0,698.0,1
1528,REGN,2015-08-04,13687.0,19412.0,2
1529,REGN,2015-08-06,156.0,442.0,1
1530,REGN,2015-10-02,96.0,437.0,1
1531,REGN,2015-11-04,13848.0,19566.0,2
1532,REGN,2015-11-13,62.0,345.0,1
1533,REGN,2015-11-16,172.0,458.0,1
1534,REGN,2015-11-19,1704.0,3427.0,1
1535,REGN,2016-01-12,1124.0,2674.0,1
1536,REGN,2016-02-02,185.0,625.0,1
1537,REGN,2016-02-09,4735.0,7648.0,1
1538,REGN,2016-02-11,17453.0,22300.0,1
1539,REGN,2016-02-19,58.0,330.0,1
1540,REGN,2016-02-24,156.0,453.0,1
1541,REGN,2016-03-29,165.0,462.0,1
1542,REGN,2016-05-05,14475.0,20153.0,2
1543,REGN,2016-05-11,248.0,1052.0,1
1544,REGN,2016-06-15,180.0,588.0,1
1545,REGN,2016-08-04,14336.0,20089.0,2
1546,REGN,2016-09-14,85.0,380.0,1
1547,REGN,2016-09-20,124.0,491.0,1
1548,REGN,2016-10-28,123.0,427.0,1
1549,REGN,2016-11-04,14527.0,19996.0,2
1550,REGN,2016-11-14,101.0,362.0,1
1551,REGN,2016-11-18,124.0,419.0,1
1552,REGN,2016-11-25,138.0,423.0,1
1553,REGN,2016-12-21,1264.0,2518.0,1
1554,REGN,2016-12-30,164.0,471.0,1
1555,REGN,2017-01-09,1331.0,3010.0,1
1556,REGN,2017-01-31,100.0,424.0,1
1557,REGN,2017-02-07,643.0,1900.0,1
1558,REGN,2017-02-09,17085.0,22286.0,3
1559,REGN,2017-03-09,10696.0,19257.0,1
1560,REGN,2017-05-04,14376.0,19931.0,2
1561,REGN,2017-06-14,413.0,1066.0,1
1562,REGN,2017-08-03,14202.0,19591.0,2
1563,REGN,2017-11-08,14395.0,19632.0,2
1564,REGN,2018-01-02,74.0,394.0,1
1565,REGN,2018-01-08,1795.0,3375.0,1
1566,REGN,2018-01-18,77.0,370.0,1
1567,REGN,2018-02-08,17000.0,22418.0,2
1568,REGN,2018-02-09,513.0,1741.0,1
1569,REGN,2018-05-03,13682.0,20273.0,2
1570,REGN,2018-06-13,202.0,561.0,1
1571,REGN,2018-08-02,13495.0,19696.0,2
1572,REGN,2018-10-12,1436.0,3107.0,1
1573,REGN,2018-11-06,13566.0,19624.0,2
1574,REGN,2018-12-17,11649.0,18611.0,1
1575,REGN,2019-01-07,2248.0,4246.0,1
1576,REGN,2019-02-06,6550.0,10504.0,1
1577,REGN,2019-02-07,15534.0,22968.0,1
1578,REGN,2019-02-13,100.0,156.0,1
1579,REGN,2019-04-10,481.0,885.0,1
1580,REGN,2019-05-03,18759.0,22845.0,1
1581,REGN,2019-05-07,13384.0,19720.0,2
1582,REGN,2019-06-19,198.0,573.0,1
1583,REGN,2019-08-06,13693.0,21810.0,2
1584,REGN,2019-11-05,13811.0,21320.0,2
1585,REGN,2020-01-13,1090.0,2852.0,1
1586,REGN,2020-02-06,7142.0,11995.0,1
1587,REGN,2020-02-07,14822.0,24175.0,1
1588,REGN,2020-04-07,1230.0,2779.0,1
1589,REGN,2020-05-05,14259.0,21380.0,2
1590,VRTX,0,14911.0,17753.0,33
1591,VRTX,2002-05-15,1093.0,1584.0,1
1592,VRTX,2002-08-14,1539.0,1970.0,1
1593,VRTX,2002-11-14,2531.0,2714.0,1
1594,VRTX,2003-03-31,13789.0,15567.0,1
1595,VRTX,2003-05-15,2672.0,3064.0,1
1596,VRTX,2003-08-14,6354.0,12283.0,1
1597,VRTX,2003-11-14,6422.0,12105.0,1
1598,VRTX,2004-02-10,139.0,179.0,1
1599,VRTX,2004-03-15,14939.0,15222.0,1
1600,VRTX,2004-04-26,581.0,972.0,1
1601,VRTX,2004-05-10,2343.0,2859.0,2
1602,VRTX,2004-07-01,8235.0,17544.0,1
1603,VRTX,2004-07-19,5877.0,9330.0,1
1604,VRTX,2004-07-26,1502.0,3569.0,1
1605,VRTX,2004-08-09,3156.0,3744.0,1
1606,VRTX,2004-09-17,8286.0,16081.0,1
1607,VRTX,2004-10-13,70.0,482.0,1
1608,VRTX,2004-10-25,1602.0,3603.0,1
1609,VRTX,2004-11-09,6413.0,7611.0,1
1610,VRTX,2005-01-10,536.0,1348.0,1
1611,VRTX,2005-02-08,668.0,1612.0,1
1612,VRTX,2005-02-09,1781.0,3848.0,1
1613,VRTX,2005-02-10,75.0,110.0,2
1614,VRTX,2005-03-16,12780.0,14495.0,1
1615,VRTX,2005-03-18,109.0,402.0,1
1616,VRTX,2005-04-26,1188.0,2773.0,1
1617,VRTX,2005-05-09,5436.0,6397.0,1
1618,VRTX,2005-05-11,108.0,502.0,1
1619,VRTX,2005-05-20,656.0,1540.0,1
1620,VRTX,2005-05-31,482.0,922.0,1
1621,VRTX,2005-06-08,3730.0,6680.0,1
1622,VRTX,2005-06-10,289.0,1017.0,1
1623,VRTX,2005-06-13,158.0,731.0,1
1624,VRTX,2005-06-15,141.0,800.0,1
1625,VRTX,2005-06-17,265.0,837.0,1
1626,VRTX,2005-07-06,193.0,193.0,1
1627,VRTX,2005-07-27,1580.0,3122.0,1
1628,VRTX,2005-08-09,5400.0,25680.0,1
1629,VRTX,2005-09-07,119.0,662.0,1
1630,VRTX,2005-09-12,221.0,862.0,1
1631,VRTX,2005-10-04,414.0,1508.0,1
1632,VRTX,2005-10-26,1567.0,3191.0,1
1633,VRTX,2005-11-09,5567.0,27023.0,1
1634,VRTX,2005-12-02,113.0,503.0,1
1635,VRTX,2005-12-12,100.0,440.0,1
1636,VRTX,2005-12-16,304.0,953.0,1
1637,VRTX,2006-01-11,77.0,108.0,1
1638,VRTX,2006-01-12,82.0,469.0,1
1639,VRTX,2006-01-27,270.0,276.0,1
1640,VRTX,2006-02-07,1896.0,3884.0,1
1641,VRTX,2006-03-08,332.0,924.0,1
1642,VRTX,2006-03-16,12744.0,15392.0,1
1643,VRTX,2006-03-23,87.0,431.0,1
1644,VRTX,2006-04-25,1599.0,3303.0,1
1645,VRTX,2006-05-10,4836.0,22220.0,1
1646,VRTX,2006-05-15,1647.0,2917.0,1
1647,VRTX,2006-05-23,502.0,1545.0,1
1648,VRTX,2006-06-26,71.0,349.0,1
1649,VRTX,2006-06-30,639.0,1639.0,1
1650,VRTX,2006-07-26,1238.0,7054.0,1
1651,VRTX,2006-08-08,91.0,453.0,1
1652,VRTX,2006-08-09,4970.0,29464.0,1
1653,VRTX,2006-09-11,567.0,972.0,1
1654,VRTX,2006-09-15,3984.0,7300.0,1
1655,VRTX,2006-09-20,161.0,660.0,1
1656,VRTX,2006-10-26,1294.0,7644.0,1
1657,VRTX,2006-11-09,5148.0,29302.0,1
1658,VRTX,2006-12-18,88.0,401.0,1
1659,VRTX,2007-02-01,1514.0,7688.0,1
1660,VRTX,2007-03-01,7987.0,29364.0,1
1661,VRTX,2007-03-07,94.0,414.0,1
1662,VRTX,2007-04-30,898.0,4887.0,1
1663,VRTX,2007-05-10,5005.0,20509.0,1
1664,VRTX,2007-06-12,324.0,751.0,1
1665,VRTX,2007-06-26,70.0,351.0,1
1666,VRTX,2007-07-03,269.0,885.0,1
1667,VRTX,2007-07-24,1166.0,6430.0,1
1668,VRTX,2007-08-01,76.0,378.0,1
1669,VRTX,2007-08-09,6380.0,28701.0,1
1670,VRTX,2007-10-29,2263.0,4545.0,1
1671,VRTX,2007-11-02,608.0,1305.0,1
1672,VRTX,2007-11-09,5584.0,6449.0,1
1673,VRTX,2007-11-27,92.0,496.0,1
1674,VRTX,2008-02-04,339.0,353.0,2
1675,VRTX,2008-02-11,10117.0,12475.0,2
1676,VRTX,2008-02-13,8209.0,14831.0,1
1677,VRTX,2008-02-22,364.0,876.0,1
1678,VRTX,2008-02-25,9455.0,18067.0,1
1679,VRTX,2008-03-31,193.0,795.0,1
1680,VRTX,2008-04-21,1476.0,3226.0,1
1681,VRTX,2008-05-12,6460.0,8903.0,1
1682,VRTX,2008-05-16,395.0,1431.0,1
1683,VRTX,2008-06-04,98.0,593.0,1
1684,VRTX,2008-06-18,58.0,416.0,1
1685,VRTX,2008-07-31,2134.0,4068.0,1
1686,VRTX,2008-08-11,11979.0,14135.0,1
1687,VRTX,2008-09-11,70.0,537.0,1
1688,VRTX,2008-09-19,3648.0,6017.0,1
1689,VRTX,2008-09-30,72.0,451.0,1
1690,VRTX,2008-10-27,1890.0,3808.0,1
1691,VRTX,2008-11-05,5981.0,6972.0,1
1692,VRTX,2009-01-15,644.0,1771.0,1
